#
# Results on Mon, 30 Mar 2026 09:30:25 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
# Design number was non-random = 9
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,0,0,Welcome page,NULL,PennController,0,_Trial_,Start,1774863009067,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,0,0,Welcome page,NULL,PennController,0,_Trial_,End,1774863010230,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,1,0,Background information,NULL,PennController,1,_Trial_,Start,1774863010233,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,1,0,Background information,NULL,TextInput,Age,Final,56,1774863015961,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,1,0,Background information,NULL,DropDown,Degree,Selected,Ph.D.,1774863015325,5
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,1,0,Background information,NULL,PennController,1,_Trial_,End,1774863015961,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,2,0,Instructions,NULL,PennController,2,_Trial_,Start,1774863015963,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,2,0,Instructions,NULL,DropDown,InstructionsCheck,Selected,I read and understood the instructions.,1774863017707,0
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,2,0,Instructions,NULL,PennController,2,_Trial_,End,1774863018121,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,3,0,AnnouncementPractice,NULL,PennController,3,_Trial_,Start,1774863018123,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,3,0,AnnouncementPractice,NULL,PennController,3,_Trial_,End,1774863019063,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,4,0,Practice,NULL,PennController,4,_Trial_,Start,1774863019065,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,4,0,Practice,NULL,Text,FirstPractice,Print,NA,1774863019065,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,4,0,Practice,NULL,Scale,Scale,Choice,7,1774863021195,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,4,0,Practice,NULL,PennController,4,_Trial_,End,1774863021197,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,5,0,AnnouncementEndPractice,NULL,PennController,5,_Trial_,Start,1774863021199,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,5,0,AnnouncementEndPractice,NULL,PennController,5,_Trial_,End,1774863021869,NULL
# 13. ItemNo.
# 14. Condition.
# 15. Sentence.
# 16. Age.
# 17. Degree.
# 18. Comments.
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,7,0,Experiment,NULL,PennController,8,_Trial_,Start,1774863021871,4,Grammatical,This is the fourth sentence,56,Ph.D.,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,7,0,Experiment,NULL,Scale,Scale,Choice,5,1774863023097,4,Grammatical,This is the fourth sentence,56,Ph.D.,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,7,0,Experiment,NULL,PennController,8,_Trial_,End,1774863023099,4,Grammatical,This is the fourth sentence,56,Ph.D.,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,8,0,Experiment,NULL,PennController,9,_Trial_,Start,1774863023101,7,Ungrammatical,This are the seventh sentence,56,Ph.D.,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,8,0,Experiment,NULL,Scale,Scale,Choice,2,1774863023790,7,Ungrammatical,This are the seventh sentence,56,Ph.D.,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,8,0,Experiment,NULL,PennController,9,_Trial_,End,1774863023792,7,Ungrammatical,This are the seventh sentence,56,Ph.D.,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,9,0,Experiment,NULL,PennController,10,_Trial_,Start,1774863023794,8,Ungrammatical,This are the eighth sentence,56,Ph.D.,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,9,0,Experiment,NULL,Scale,Scale,Choice,5,1774863024286,8,Ungrammatical,This are the eighth sentence,56,Ph.D.,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,9,0,Experiment,NULL,PennController,10,_Trial_,End,1774863024288,8,Ungrammatical,This are the eighth sentence,56,Ph.D.,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,6,0,Experiment,NULL,PennController,7,_Trial_,Start,1774863024290,3,Grammatical,This is the third sentence,56,Ph.D.,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,6,0,Experiment,NULL,Scale,Scale,Choice,7,1774863025107,3,Grammatical,This is the third sentence,56,Ph.D.,NULL
1774863025,29fde330aae1a6e9962441b9321f32ca,PennController,6,0,Experiment,NULL,PennController,7,_Trial_,End,1774863025109,3,Grammatical,This is the third sentence,56,Ph.D.,NULL
#
# Results on Mon, 30 Mar 2026 09:30:48 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
# Design number was non-random = 10
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1774863048,29fde330aae1a6e9962441b9321f32ca,PennController,0,0,Welcome page,NULL,PennController,0,_Trial_,Start,1774863035545,NULL
1774863048,29fde330aae1a6e9962441b9321f32ca,PennController,0,0,Welcome page,NULL,PennController,0,_Trial_,End,1774863036241,NULL
1774863048,29fde330aae1a6e9962441b9321f32ca,PennController,1,0,Background information,NULL,PennController,1,_Trial_,Start,1774863036245,NULL
1774863048,29fde330aae1a6e9962441b9321f32ca,PennController,1,0,Background information,NULL,TextInput,Age,Final,23,1774863041538,NULL
1774863048,29fde330aae1a6e9962441b9321f32ca,PennController,1,0,Background information,NULL,DropDown,Degree,Selected,BA,1774863041086,3
1774863048,29fde330aae1a6e9962441b9321f32ca,PennController,1,0,Background information,NULL,PennController,1,_Trial_,End,1774863041538,NULL
1774863048,29fde330aae1a6e9962441b9321f32ca,PennController,2,0,Instructions,NULL,PennController,2,_Trial_,Start,1774863041540,NULL
